SFR Z Mstar Xmol Mgas Mdm
0.000000e+00 0.000000e+00 0.000000e+00 1.881162e-05 1.030818e+05 2.212976e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.939400e-05 9.338343e+04 2.219582e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.216818e-05 1.007525e+05 2.090201e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.442339e-05 1.034206e+05 2.047532e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.472046e-05 1.044370e+05 1.887870e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.387464e-05 9.092709e+04 1.831713e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.102493e-05 8.978362e+04 1.765646e+06
0.000000e+00 8.177087e-05 0.000000e+00 1.406944e-03 9.702577e+04 1.710590e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.069224e-05 1.013454e+05 1.670124e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.229205e-05 8.207578e+04 1.759865e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.606416e-05 8.889425e+04 1.712242e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.055171e-05 8.859780e+04 1.674803e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.425315e-05 7.758660e+04 1.607360e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.667058e-05 6.712596e+04 1.598276e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.518082e-05 6.047689e+04 1.636815e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.596104e-05 6.877764e+04 1.501652e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.594663e-05 5.624181e+04 1.536062e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.531775e-05 6.818473e+04 1.444394e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.400692e-05 5.687707e+04 1.486512e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.750484e-05 6.132390e+04 1.426776e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.710080e-05 5.746999e+04 1.446872e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.080904e-05 5.598771e+04 1.363462e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.674886e-05 4.717875e+04 1.378327e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.092637e-05 5.065151e+04 1.323821e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.498678e-05 4.514591e+04 1.349422e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.903899e-05 4.912689e+04 1.322170e+06
0.000000e+00 7.882996e-05 0.000000e+00 1.361796e-03 4.277435e+04 1.323821e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.984025e-05 6.123920e+04 1.200496e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.000462e-05 6.403435e+04 1.150395e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.924547e-05 4.438360e+04 1.236833e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.466216e-05 4.912689e+04 1.190586e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.043612e-05 4.565412e+04 1.183153e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.011835e-05 5.564890e+04 1.089833e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.474019e-05 4.137669e+04 1.140760e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.201278e-05 4.230841e+04 1.131951e+06
0.000000e+00 8.126970e-05 0.000000e+00 1.401076e-03 5.907942e+04 1.016058e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.556977e-05 3.616755e+04 1.149019e+06
0.000000e+00 8.388531e-05 0.000000e+00 1.442418e-03 4.688238e+04 1.074142e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.508797e-05 4.590823e+04 1.037255e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.752343e-05 4.620468e+04 9.791709e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.754079e-05 3.964031e+04 9.610024e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.442874e-05 3.345710e+04 9.838506e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.544541e-05 3.201718e+04 9.849518e+05
0.000000e+00 8.353317e-05 0.000000e+00 1.438473e-03 3.193253e+04 9.808226e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.422910e-05 3.159367e+04 9.761428e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.300701e-05 2.591867e+04 1.012204e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.244826e-05 3.383826e+04 9.557721e+05
0.000000e+00 9.241646e-07 0.000000e+00 2.929202e-05 2.960318e+04 9.797214e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.570022e-05 3.515113e+04 9.260418e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.430719e-05 3.349945e+04 9.139295e+05
0.000000e+00 7.658644e-05 0.000000e+00 1.322874e-03 2.875622e+04 9.400811e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.497738e-05 3.358415e+04 8.759409e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.558397e-05 3.392296e+04 8.679578e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.028839e-05 2.134478e+04 9.337497e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.552520e-05 4.158845e+04 7.972108e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.265124e-05 2.879852e+04 8.764914e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.618298e-05 2.519870e+04 8.979633e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.119734e-05 3.341475e+04 8.376770e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.915706e-05 3.599815e+04 8.170310e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.175121e-05 3.070430e+04 8.506151e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.405526e-05 3.142427e+04 8.390534e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.565368e-05 3.150897e+04 8.197838e+05
0.000000e+00 0.000000e+00 0.000000e+00 3.361375e-05 2.189534e+04 8.448342e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.047425e-05 2.070952e+04 8.316208e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.297236e-05 3.100076e+04 7.633514e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.472566e-05 2.320822e+04 7.889524e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.620084e-05 2.604572e+04 8.073962e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.609425e-05 2.634217e+04 7.732614e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.066871e-05 1.880374e+04 8.162051e+05
0.000000e+00 7.246323e-05 0.000000e+00 1.249566e-03 2.435173e+04 7.798682e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.243622e-05 2.049777e+04 8.029917e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.492039e-05 2.003191e+04 8.027164e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.189985e-05 1.935430e+04 8.062951e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.359032e-05 2.498695e+04 7.468346e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.698614e-05 2.337762e+04 7.231605e+05
0.000000e+00 1.028648e-06 0.000000e+00 3.913820e-05 2.659628e+04 6.956325e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.895798e-05 3.328770e+04 6.488349e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.296160e-05 2.083658e+04 7.256380e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.026639e-05 2.299646e+04 7.069190e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.926165e-05 1.901549e+04 7.300425e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.717294e-05 2.494460e+04 6.898516e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.232302e-05 2.507165e+04 6.758123e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.913360e-06 1.943900e+04 7.025145e+05
0.000000e+00 7.173960e-05 0.000000e+00 1.234991e-03 2.049780e+04 6.945314e+05
0.000000e+00 7.763598e-05 0.000000e+00 1.335327e-03 1.867672e+04 7.044415e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.131237e-05 2.109068e+04 6.884752e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.976523e-05 2.303881e+04 6.708573e+05
0.000000e+00 0.000000e+00 0.000000e+00 3.399461e-05 1.694031e+04 7.096718e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.619695e-05 2.181064e+04 6.738854e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.274860e-05 1.884609e+04 6.887505e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.902642e-05 1.854963e+04 6.727843e+05
0.000000e+00 8.259538e-05 0.000000e+00 1.422141e-03 2.037075e+04 6.603967e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.320536e-05 2.126008e+04 6.493855e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.379535e-05 2.058247e+04 6.436046e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.642230e-05 3.129721e+04 5.731329e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.315207e-05 1.876139e+04 6.386496e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.052839e-05 1.770262e+04 6.290148e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.896749e-05 1.478042e+04 6.441552e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.831720e-05 1.791437e+04 6.210316e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.165047e-05 2.130243e+04 5.910261e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.295033e-05 1.469572e+04 6.295653e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.259384e-05 1.486512e+04 6.251608e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.087909e-05 1.418751e+04 6.295653e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.541441e-05 1.461101e+04 6.210316e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.053099e-05 1.821083e+04 5.921272e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.294343e-05 1.977781e+04 5.816666e+05
0.000000e+00 7.924411e-05 0.000000e+00 1.366667e-03 2.045545e+04 5.742340e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.246641e-05 1.939665e+04 5.769868e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.258995e-05 1.435691e+04 6.006609e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.185442e-05 1.376400e+04 6.031384e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.765855e-05 2.303881e+04 5.395488e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.739849e-05 1.757557e+04 5.720318e+05
0.000000e+00 7.874256e-05 0.000000e+00 1.352627e-03 1.363697e+04 5.929531e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.560708e-05 1.939665e+04 5.541386e+05
0.000000e+00 0.000000e+00 0.000000e+00 7.935911e-06 2.159889e+04 5.310151e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.262294e-06 1.334049e+04 5.841441e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.042145e-06 1.401810e+04 5.761610e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.571792e-05 1.516157e+04 5.684532e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.907983e-05 1.948135e+04 5.329420e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.211022e-05 1.422986e+04 5.640487e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.957867e-06 1.533098e+04 5.557903e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.686866e-05 1.295933e+04 5.640487e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.910449e-05 2.011661e+04 5.001837e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.551650e-05 1.367930e+04 5.406499e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.139781e-05 1.406045e+04 5.376218e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.200649e-05 1.524627e+04 5.274364e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.415931e-05 1.494982e+04 5.290881e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.164023e-05 1.740616e+04 5.059646e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.387937e-05 1.367930e+04 5.117455e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.224358e-05 1.431456e+04 5.067904e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.609368e-05 1.304403e+04 4.429255e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.360053e-05 2.206475e+04 5.015601e+05
0.000000e+00 1.273556e-05 0.000000e+00 2.290424e-04 2.524106e+04 4.162233e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.350494e-05 1.838023e+04 4.514592e+05
0.000000e+00 9.262962e-06 0.000000e+00 1.695130e-04 1.698266e+04 4.588917e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.286573e-05 1.926960e+04 4.346671e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.675915e-05 1.389105e+04 4.674254e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.547587e-06 1.393340e+04 4.660490e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.236829e-05 1.338284e+04 4.682512e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.930885e-05 1.622034e+04 4.451277e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.434364e-06 1.626269e+04 4.443019e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.664693e-05 1.372165e+04 4.561389e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.202270e-05 1.384870e+04 4.528356e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.211211e-06 1.435691e+04 4.302626e+05
0.000000e+00 0.000000e+00 0.000000e+00 3.343734e-05 2.117538e+04 3.710774e+05
0.000000e+00 7.515993e-05 0.000000e+00 1.293339e-03 1.774500e+04 3.881448e+05
8.139612e-05 4.562711e-05 6.138389e-07 4.942332e-03 3.808346e+06 3.585274e+07
7.530015e-05 1.192463e-04 9.434740e-07 1.559344e-02 2.306072e+06 2.632227e+07
9.184272e-05 2.513509e-04 1.389830e-06 2.540466e-02 1.484653e+06 2.052763e+07
9.791562e-06 5.624940e-06 2.724220e-08 6.831849e-04 1.279384e+06 1.344660e+07
3.058219e-05 6.437898e-05 2.148828e-07 1.154863e-02 9.439582e+05 1.043036e+07
1.062791e-05 2.437662e-05 7.835624e-08 2.505534e-03 9.014251e+05 1.056662e+07
0.000000e+00 0.000000e+00 0.000000e+00 2.790853e-05 7.086130e+05 9.662602e+06
3.306694e-06 4.829554e-06 1.248492e-08 5.345055e-04 5.704688e+05 7.291891e+06
8.249262e-06 5.255238e-05 7.792263e-08 1.306100e-02 4.752559e+05 6.462473e+06
7.915287e-08 0.000000e+00 0.000000e+00 1.109141e-04 5.250648e+05 5.898149e+06
2.051775e-06 3.199789e-06 5.961758e-09 3.894836e-04 4.982166e+05 5.937789e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.890558e-05 4.223218e+05 5.738211e+06
6.994818e-06 2.481810e-05 4.129843e-08 3.331314e-03 4.665088e+05 5.236100e+06
1.457952e-05 2.042116e-04 2.219251e-07 4.448474e-02 3.671285e+05 5.254820e+06
7.978458e-08 0.000000e+00 0.000000e+00 6.838482e-05 3.135651e+05 4.341991e+06
9.586576e-07 6.220739e-07 3.149288e-09 2.450788e-04 3.596430e+05 4.025694e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.298790e-05 2.981494e+05 4.331806e+06
6.996550e-06 9.648604e-05 8.066310e-08 2.981554e-02 2.985785e+05 3.953020e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.362834e-05 2.737130e+05 3.715729e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.800139e-05 2.511824e+05 3.690403e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.926931e-05 2.284824e+05 3.835201e+06
1.736310e-06 1.357058e-05 1.153996e-08 1.879207e-03 2.727445e+05 3.381814e+06
3.225174e-07 0.000000e+00 0.000000e+00 1.318481e-04 2.321246e+05 3.593780e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.563595e-05 1.739346e+05 3.754819e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.584937e-05 2.246708e+05 2.982108e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.023340e-05 1.498794e+05 3.010737e+06
0.000000e+00 0.000000e+00 0.000000e+00 4.265534e-05 1.898161e+05 2.743991e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.732005e-05 1.616105e+05 2.727199e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.008568e-05 1.542415e+05 2.630025e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.832193e-05 1.443314e+05 2.606076e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.522223e-05 1.333625e+05 2.549368e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.618070e-05 1.134577e+05 2.678474e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.451681e-05 1.339978e+05 2.248762e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.694231e-05 1.149823e+05 2.333273e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.730449e-05 1.161681e+05 2.307122e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.350864e-05 1.222243e+05 2.239403e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.869507e-05 1.241724e+05 2.143605e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.014109e-05 1.130765e+05 2.175813e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.597752e-05 1.166340e+05 2.071206e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.049791e-05 8.160992e+04 2.041752e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.142368e-05 8.330395e+04 1.927510e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.775338e-05 1.008372e+05 1.674528e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.451229e-05 7.169984e+04 1.821528e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.262105e-05 8.364276e+04 1.730960e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.812059e-05 7.381738e+04 1.789870e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.276883e-05 6.937055e+04 1.789045e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.393439e-05 7.627372e+04 1.728483e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.975856e-05 6.716831e+04 1.787118e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.208534e-05 7.335152e+04 1.722427e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.206569e-05 8.131346e+04 1.645899e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.971911e-05 7.885712e+04 1.634612e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.482304e-05 6.492372e+04 1.647000e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.038423e-05 7.305507e+04 1.591669e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.038608e-05 7.445264e+04 1.575703e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.243703e-05 5.158323e+04 1.718848e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.043744e-05 5.272670e+04 1.702882e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.300786e-05 5.725823e+04 1.632961e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.354061e-05 6.111215e+04 1.602680e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.625601e-05 7.593492e+04 1.505506e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.956846e-05 6.098510e+04 1.544871e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.460642e-05 6.420376e+04 1.509360e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.831125e-05 6.039219e+04 1.529180e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.727118e-05 4.908453e+04 1.553680e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.386984e-05 5.708883e+04 1.433108e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.199464e-05 5.831700e+04 1.415490e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.964888e-05 4.535767e+04 1.373096e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.955182e-05 4.764461e+04 1.307029e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.383829e-05 5.497129e+04 1.191136e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.733010e-05 4.616233e+04 1.222243e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.877063e-05 4.146140e+04 1.229400e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.796055e-05 4.633174e+04 1.174895e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.838709e-05 4.552707e+04 1.163608e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.592827e-05 3.858154e+04 1.164985e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.078308e-05 5.619946e+04 1.044963e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.904652e-05 4.510356e+04 1.115985e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.230934e-05 3.311830e+04 1.190311e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.226105e-05 3.925916e+04 1.114609e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.603068e-05 4.679759e+04 1.057350e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.136002e-05 4.069908e+04 1.093412e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.009244e-05 4.281662e+04 1.073317e+06
0.000000e+00 0.000000e+00 0.000000e+00 2.094646e-05 3.523583e+04 1.120114e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.356721e-05 2.765505e+04 1.137732e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.745551e-05 4.362129e+04 1.021289e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.485148e-05 2.989964e+04 1.088732e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.649405e-05 3.362651e+04 1.060654e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.775974e-05 2.960318e+04 1.065334e+06
0.000000e+00 0.000000e+00 0.000000e+00 3.180118e-05 3.731102e+04 9.846765e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.107823e-05 3.256774e+04 9.948618e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.491084e-05 3.794628e+04 9.477890e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.581287e-05 2.837501e+04 1.005322e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.275621e-05 2.989964e+04 9.923843e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.284803e-05 3.845449e+04 9.276935e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.108388e-05 2.261531e+04 1.030648e+06
0.000000e+00 0.000000e+00 0.000000e+00 1.856143e-05 4.048733e+04 9.117273e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.469305e-05 3.180542e+04 9.640305e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.397786e-05 3.277949e+04 9.497159e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.634429e-05 2.939143e+04 9.315474e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.913513e-05 3.460057e+04 9.654069e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.820017e-05 3.083135e+04 9.406317e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.521356e-05 3.019609e+04 9.420081e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.115874e-05 2.485990e+04 9.722889e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.575666e-05 2.680803e+04 9.585249e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.618303e-05 2.697744e+04 9.282441e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.874022e-05 3.917446e+04 8.484129e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.651643e-05 2.358938e+04 9.431092e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.378249e-05 2.574926e+04 9.263171e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.830129e-05 2.833266e+04 9.009914e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.888984e-05 3.362651e+04 8.489634e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.161123e-05 2.405523e+04 9.020925e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.552825e-05 2.862912e+04 8.652050e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.848317e-05 2.879852e+04 8.613511e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.193901e-05 4.158845e+04 7.493121e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.868085e-05 2.566456e+04 8.374017e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.132390e-05 2.109068e+04 8.596994e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.078556e-05 3.612520e+04 7.619750e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.324063e-05 1.969310e+04 8.429073e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.007144e-05 2.790915e+04 7.765648e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.001134e-05 3.548994e+04 7.239863e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.080257e-05 3.023844e+04 7.523402e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.265889e-05 2.460579e+04 7.884018e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.738872e-05 2.257296e+04 7.928063e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.195324e-05 2.121773e+04 7.966602e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.537923e-05 2.045542e+04 7.983119e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.084901e-05 2.028601e+04 7.972108e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.308941e-05 1.982016e+04 7.955591e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.299910e-05 2.253061e+04 7.688570e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.738831e-05 1.842258e+04 7.815198e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.640225e-05 1.812613e+04 7.716098e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.732384e-05 1.952370e+04 7.614244e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.863892e-05 2.629982e+04 7.162785e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.520323e-05 2.435169e+04 7.060931e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.910907e-05 2.604572e+04 6.829696e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.044138e-05 2.079422e+04 7.165538e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.637834e-05 2.100598e+04 7.055426e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.506542e-05 2.515635e+04 6.782899e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.343648e-05 1.952370e+04 7.071943e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.965743e-06 1.541568e+04 7.308683e+05
0.000000e+00 0.000000e+00 0.000000e+00 2.318504e-05 2.397053e+04 6.727843e+05
0.000000e+00 0.000000e+00 0.000000e+00 9.673203e-06 2.045542e+04 6.876494e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.378459e-05 1.634739e+04 6.959078e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.199567e-05 1.507687e+04 7.025145e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.397948e-05 2.117538e+04 6.625989e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.213339e-05 2.024367e+04 6.645259e+05
0.000000e+00 0.000000e+00 0.000000e+00 1.289820e-05 1.838023e+04 6.650764e+05
0.000000e+00 0.000000e+00 0.000000e+00 7.927866e-06 1.346754e+04 6.917786e+05
